투자연도,투자월,종목선정일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
2026,2026-06,2026-05-29,NASDAQ,Amgen Inc,AMGN,0,336.4800109863281,-2.82,-13.31,-2.6,16.76,3.03
2026,2026-06,2026-05-29,NASDAQ,Analog Devices Inc,ADI,0,419.010009765625,4.16,17.77,57.91,95.82,-1.59
2026,2026-06,2026-05-29,NASDAQ,Interactive Brokers Group Inc,IBKR,0,83.11000061035156,4.54,16.74,27.82,58.55,8.89
2026,2026-06,2026-05-29,NASDAQ,PDD Holdings Inc ADR,PDD,0,83.02999877929688,-16.87,-19.96,-28.47,-13.97,-9.33
2026,2026-06,2026-05-29,NASDAQ,Adobe Inc,ADBE,0,241.44000244140625,-1.89,-7.99,-24.58,-41.83,-23.83
2026,2026-06,2026-05-29,NASDAQ,Fortinet Inc,FTNT,0,129.6999969482422,53.84,64.11,59.87,27.43,7.27
2026,2026-06,2026-05-29,NASDAQ,Equinix Inc,EQIX,0,1069.43994140625,-1.24,9.77,41.97,20.32,4.48
2026,2026-06,2026-05-29,NASDAQ,Booking Holdings Inc,BKNG,0,169.82000732421875,0.87,0.15,-13.62,-23.07,0.9
2026,2026-06,2026-05-29,NASDAQ,Starbucks Corp,SBUX,0,100.75,-4.35,2.79,15.66,20.01,1.91
2026,2026-06,2026-05-29,NASDAQ,Honeywell International Inc,HON,0,233.0,8.71,-4.35,21.23,9.06,-6.51
2026,2026-06,2026-05-29,NASDAQ,Datadog Inc,DDOG,0,225.2400054931641,70.39,101.18,40.77,91.08,-10.83
2026,2026-06,2026-05-29,NASDAQ,Gilead Sciences  Inc,GILD,0,136.22000122070312,4.11,-8.55,8.25,23.75,-6.98
2026,2026-06,2026-05-29,NASDAQ,Marriott International Inc,MAR,0,385.760009765625,6.65,12.88,26.57,46.22,2.99
2026,2026-06,2026-05-29,NASDAQ,Comcast Corp,CMCSA,0,25.15999984741211,-6.95,-18.73,0.58,-22.34,-8.32
2026,2026-06,2026-05-29,NASDAQ,CME Group Inc,CME,0,277.4200134277344,-3.61,-13.17,-1.44,-4.01,-11.44
2026,2026-06,2026-05-29,NASDAQ,Intuit Inc,INTU,0,313.0,-19.43,-23.48,-50.64,-58.46,-22.16
2026,2026-06,2026-05-29,NASDAQ,MercadoLibre Inc,MELI,0,1695.530029296875,-5.42,-3.53,-18.16,-33.85,-6.6
2026,2026-06,2026-05-29,NASDAQ,Sanofi SA ADR,SNY,0,44.290000915527344,-4.92,-8.98,-11.21,-10.29,-4.74
2026,2026-06,2026-05-29,NASDAQ,Monster Beverage Corp,MNST,0,87.98999786376953,14.17,3.15,17.34,37.59,6.37
2026,2026-06,2026-05-29,NASDAQ,Constellation Energy Corp,CEG,0,286.3099975585937,-8.53,-13.21,-21.42,-6.48,-6.08
2026,2026-06,2026-05-29,NASDAQ,Robinhood Markets Inc,HOOD,0,84.83999633789062,16.39,11.85,-33.97,28.25,9.49
2026,2026-06,2026-05-29,NASDAQ,Airbnb Inc,ABNB,0,134.5,-4.17,-0.45,14.97,4.26,4.16
2026,2026-06,2026-05-29,NASDAQ,Automatic Data Processing Inc,ADP,0,219.8600006103516,3.74,2.57,-13.88,-32.46,-0.6
2026,2026-06,2026-05-29,NASDAQ,O'Reilly Automotive Inc,ORLY,0,89.2300033569336,-10.23,-4.95,-12.26,-2.12,0.76
2026,2026-06,2026-05-29,NASDAQ,Synopsys Inc,SNPS,0,480.6400146484375,-0.41,16.1,14.98,3.59,-2.97
2026,2026-06,2026-05-29,NASDAQ,Lumentum Holdings Inc,LITE,0,860.6199951171875,-4.62,22.79,164.68,1090.68,-3.16
2026,2026-06,2026-05-29,NASDAQ,NXP Semiconductors NV,NXPI,0,330.2799987792969,12.5,45.49,69.43,72.8,-6.66
2026,2026-06,2026-05-29,NASDAQ,Rocket Lab Corp,RKLB,0,148.02999877929688,79.41,114.23,251.28,452.56,-33.71
2026,2026-06,2026-05-29,NASDAQ,CSX Corp,CSX,0,45.810001373291016,0.84,7.31,29.55,45.01,1.99
2026,2026-06,2026-05-29,NASDAQ,Ross Stores Inc,ROST,0,227.1999969482422,-0.26,10.48,28.83,62.18,-1.16
2026,2026-06,2026-05-29,NASDAQ,Mondelez International Inc,MDLZ,0,62.38999938964844,1.55,1.32,8.37,-7.56,-0.18
2026,2026-06,2026-05-29,NASDAQ,NetEase Inc ADR,NTES,0,124.0199966430664,5.54,7.87,-10.16,1.86,-2.91
2026,2026-06,2026-05-29,NASDAQ,Warner Bros Discovery Inc,WBD,0,27.040000915527344,-0.04,-4.01,12.67,171.21,-0.48
2026,2026-06,2026-05-29,NASDAQ,CoreWeave Inc,CRWV,0,106.86000061035156,-4.25,34.31,46.14,-4.0,-3.48
2026,2026-06,2026-05-29,NASDAQ,Monolithic Power Systems Inc,MPWR,0,1633.1700439453125,1.16,42.92,75.96,146.74,-9.1
2026,2026-06,2026-05-29,NASDAQ,American Electric Power Company Inc,AEP,0,127.76000213623048,-6.82,-4.53,3.22,23.45,5.58
2026,2026-06,2026-05-29,NASDAQ,DoorDash Inc,DASH,0,156.6999969482422,-7.09,-11.2,-21.01,-24.9,7.68
2026,2026-06,2026-05-29,NASDAQ,Teradyne Inc,TER,0,382.6499938964844,11.41,19.57,110.37,386.83,12.24
2026,2026-06,2026-05-29,NASDAQ,Nebius Group NV,NBIS,0,226.33999633789065,63.74,148.21,138.58,515.89,19.11
2026,2026-06,2026-05-29,NASDAQ,Cintas Corp,CTAS,0,173.05999755859375,-0.94,-13.96,-6.97,-23.59,-1.44
2026,2026-06,2026-05-29,NASDAQ,Baker Hughes Co,BKR,0,64.70999908447266,-7.12,-0.84,28.9,74.66,-8.14
2026,2026-06,2026-05-29,NASDAQ,Diamondback Energy Inc,FANG,0,194.13999938964844,-5.59,11.52,27.23,44.29,-1.86
2026,2026-06,2026-05-29,NASDAQ,Astera Labs  Inc,ALAB,0,349.1700134277344,79.3,193.84,121.6,284.89,15.8
2026,2026-06,2026-05-29,NASDAQ,Flex Ltd,FLEX,0,144.85000610351562,58.22,129.85,145.05,242.44,0.71
2026,2026-06,2026-05-29,NASDAQ,Nasdaq Inc,NDAQ,0,91.0,-0.99,3.9,0.09,8.93,-10.84
2026,2026-06,2026-05-29,NASDAQ,Paccar Inc,PCAR,0,112.22000122070312,-5.54,-11.0,6.45,19.57,5.81
2026,2026-06,2026-05-29,NASDAQ,Autodesk Inc,ADSK,0,240.9499969482422,1.67,-2.0,-20.57,-18.63,-18.39
2026,2026-06,2026-05-29,NASDAQ,argenx SE ADR,ARGX,0,838.489990234375,7.26,9.33,-8.06,46.27,2.08
2026,2026-06,2026-05-29,NASDAQ,Strategy Inc,MSTR,0,151.63999938964844,-8.35,17.1,-14.41,-58.91,-34.73
2026,2026-06,2026-05-29,NASDAQ,Microchip Technology Inc,MCHP,0,96.04000091552734,3.37,28.67,79.25,65.47,-1.47
2026,2026-06,2026-05-29,NASDAQ,Electronic Arts Inc,EA,0,201.1499938964844,-0.6,0.29,-0.44,39.9,0.89
2026,2026-06,2026-05-29,NASDAQ,Ferrovial NV,FER,0,68.30000305175781,-0.89,-8.17,3.78,33.14,2.94
2026,2026-06,2026-05-29,NASDAQ,Regeneron Pharmaceuticals Inc,REGN,0,621.52001953125,-12.1,-20.49,-20.34,26.77,0.53
2026,2026-06,2026-05-29,NASDAQ,Fastenal Co,FAST,0,44.7599983215332,-0.38,-2.78,10.79,8.27,3.17
2026,2026-06,2026-05-29,NASDAQ,Cerebras Systems Inc,CBRS,0,242.58999633789065,0.0,0.0,0.0,0.0,-4.33
2026,2026-06,2026-05-29,NASDAQ,Take-Two Interactive Software Inc,TTWO,0,217.8699951171875,1.92,3.02,-11.46,-3.72,8.24
2026,2026-06,2026-05-29,NASDAQ,Xcel Energy Inc,XEL,0,79.26000213623047,-4.45,-4.92,-3.47,13.07,1.04
2026,2026-06,2026-05-29,NASDAQ,ON Semiconductor Corp,ON,0,123.7699966430664,22.78,86.18,146.36,194.55,-2.95
2026,2026-06,2026-05-29,NASDAQ,Coinbase Global Inc,COIN,0,182.25,-2.94,3.64,-33.2,-26.1,-16.32
2026,2026-06,2026-05-29,NASDAQ,eBay Inc,EBAY,0,112.12999725341795,8.36,23.41,35.44,53.25,-0.27
2026,2026-06,2026-05-29,NASDAQ,Medline Inc,MDLN,0,36.79999923706055,-17.25,-22.54,0.0,0.0,-3.45
2026,2026-06,2026-05-29,NASDAQ,Baidu Inc ADR,BIDU,0,132.0500030517578,4.36,6.12,12.97,61.23,-18.6
2026,2026-06,2026-05-29,NASDAQ,Old Dominion Freight Line Inc,ODFL,0,220.8600006103516,3.97,8.77,63.25,37.89,-3.36
2026,2026-06,2026-05-29,NASDAQ,Fifth Third Bancorp,FITB,0,49.880001068115234,-1.73,0.83,14.77,30.61,9.49
2026,2026-06,2026-05-29,NASDAQ,AST SpaceMobile Inc,ASTS,0,133.08999633789062,80.09,68.06,136.81,476.9,-35.75
2026,2026-06,2026-05-29,NASDAQ,Exelon Corp,EXC,0,45.58000183105469,-0.89,-7.86,-3.27,4.02,2.15
2026,2026-06,2026-05-29,NASDAQ,Credo Technology Group Holding Ltd,CRDO,0,222.3500061035156,27.78,98.05,25.2,264.75,15.24
2026,2026-06,2026-05-29,NASDAQ,Elbit Systems Ltd,ESLT,0,892.6300048828125,6.35,16.07,90.01,117.92,-12.31
2026,2026-06,2026-05-29,NASDAQ,Thomson Reuters Corp,TRI,0,84.48999786376953,-11.7,-12.36,-37.61,-57.47,-6.7
2026,2026-06,2026-05-29,NASDAQ,GlobalFoundries Inc,GFS,0,80.62999725341797,24.81,69.57,124.97,125.22,4.28
2026,2026-06,2026-05-29,NASDAQ,Paypal Holdings Inc,PYPL,0,44.459999084472656,-11.33,-3.79,-29.08,-36.74,-6.82
2026,2026-06,2026-05-29,NASDAQ,IDEXX Laboratories Inc,IDXX,0,568.030029296875,1.29,-13.51,-24.55,10.65,-3.94
2026,2026-06,2026-05-29,NASDAQ,Coca-Cola Europacific Partners PLC,CCEP,0,92.29000091552734,-2.41,-16.43,0.65,0.54,7.81
2026,2026-06,2026-05-29,NASDAQ,Workday Inc,WDAY,0,130.00999450683594,6.22,-2.8,-39.7,-47.52,-21.25
2026,2026-06,2026-05-29,NASDAQ,Alnylam Pharmaceuticals Inc,ALNY,0,305.0599975585937,-1.43,-8.37,-32.39,0.16,-4.57
2026,2026-06,2026-05-29,NASDAQ,Telefonaktiebolaget LM Ericsson ADR,ERIC,0,12.739999771118164,7.87,9.83,32.71,50.59,-12.86
2026,2026-06,2026-05-29,NASDAQ,Keurig Dr Pepper Inc,KDP,0,30.040000915527344,2.18,-0.79,7.67,-10.78,2.8
2026,2026-06,2026-05-29,NASDAQ,Steel Dynamics Inc,STLD,0,260.75,14.03,35.01,55.37,111.87,-6.33
2026,2026-06,2026-05-29,NASDAQ,EchoStar Corp,SATS,0,131.07000732421875,6.44,13.45,78.84,639.26,-19.56
2026,2026-06,2026-05-29,NASDAQ,Axon Enterprise Inc,AXON,0,439.3200073242188,9.35,-19.0,-18.67,-41.45,-3.49
2026,2026-06,2026-05-29,NASDAQ,United Airlines Holdings Inc,UAL,0,115.05999755859376,27.84,8.24,12.85,44.84,5.88
2026,2026-06,2026-05-29,NASDAQ,Paychex Inc,PAYX,0,95.51000213623048,3.11,1.99,-14.49,-39.52,1.04
2026,2026-06,2026-05-29,NASDAQ,Roper Technologies Inc,ROP,0,319.75,-9.88,-8.57,-28.34,-43.93,1.23
2026,2026-06,2026-05-29,NASDAQ,Huntington Bancshares Inc,HBAN,0,16.1200008392334,-3.82,-4.05,-1.1,3.14,6.36
2026,2026-06,2026-05-29,NASDAQ,MongoDB Inc,MDB,0,325.67999267578125,29.84,-0.85,-2.01,72.47,-4.35
2026,2026-06,2026-05-29,NASDAQ,NetApp Inc,NTAP,0,142.39999389648438,28.55,43.79,27.64,43.61,-9.45
2026,2026-06,2026-05-29,NASDAQ,Zoom Communications Inc,ZM,0,100.45999908447266,3.41,35.87,18.24,23.64,-14.91
2026,2026-06,2026-05-29,NASDAQ,Revolution Medicines Inc,RVMD,0,154.6300048828125,7.29,51.57,98.86,292.46,7.64
2026,2026-06,2026-05-29,NASDAQ,First Solar Inc,FSLR,0,303.3800048828125,50.27,53.84,11.16,91.92,-18.76
2026,2026-06,2026-05-29,NASDAQ,JD.com Inc ADR,JD,0,29.13999938964844,-3.89,9.84,-2.31,-10.09,-9.4
2026,2026-06,2026-05-29,NASDAQ,Trip.com Group Ltd ADR,TCOM,0,47.08000183105469,-13.15,-10.53,-32.67,-24.85,-4.07
2026,2026-06,2026-05-29,NASDAQ,Royalty Pharma PLC,RPRX,0,54.47999954223633,8.76,17.9,36.13,65.69,-0.74
2026,2026-06,2026-05-29,NASDAQ,Natera Inc,NTRA,0,213.94000244140625,3.77,2.84,-10.41,35.64,5.1
2026,2026-06,2026-05-29,NASDAQ,Vodafone Group PLC ADR,VOD,0,14.93000030517578,-5.51,-2.8,19.73,44.39,-6.08
2026,2026-06,2026-05-29,NASDAQ,Northern Trust Corp,NTRS,0,168.35000610351562,1.21,17.65,28.18,57.72,6.53
2026,2026-06,2026-05-29,NASDAQ,Kimberly-Clark Corp,KMB,0,100.13999938964844,1.74,-10.14,-8.23,-30.34,6.51
2026,2026-06,2026-05-29,NASDAQ,Arch Capital Group Ltd,ACGL,0,90.66999816894533,-4.01,-9.47,-3.46,-4.6,4.89
2026,2026-06,2026-05-29,NASDAQ,Fiserv Inc,FISV,0,55.83000183105469,-10.89,-10.37,-9.18,-65.7,-16.37
2026,2026-06,2026-05-29,NASDAQ,Ryanair Holdings PLC ADR,RYAAY,0,61.2400016784668,12.06,-9.26,-10.15,10.14,2.6
2026,2026-06,2026-05-29,NASDAQ,Dexcom Inc,DXCM,0,72.33999633789062,21.48,-1.48,13.98,-15.69,-6.54
2026,2026-06,2026-05-29,NASDAQ,Copart Inc,CPRT,0,33.279998779296875,0.51,-12.63,-14.62,-35.35,-9.67
2026,2026-06,2026-05-29,NASDAQ,GE Healthcare Technologies Inc,GEHC,0,62.86000061035156,3.32,-25.41,-21.42,-10.89,2.21
2026,2026-06,2026-05-29,NASDAQ,Caseys General Stores Inc,CASY,0,780.969970703125,-5.01,13.91,36.9,78.4,8.44
2026,2026-06,2026-05-29,NASDAQ,Symbotic Inc,SYM,0,48.810001373291016,-17.41,-10.9,-41.73,70.25,-16.92
2026,2026-06,2026-05-29,NASDAQ,Biogen Inc,BIIB,0,196.38999938964844,3.76,2.38,7.85,51.31,0.61
2026,2026-06,2026-05-29,NASDAQ,Atlassian Corp,TEAM,0,93.29000091552734,36.01,24.17,-37.61,-55.07,-24.4
2026,2026-06,2026-05-29,NASDAQ,Kraft Heinz Co,KHC,0,24.46999931335449,7.99,-0.57,-4.08,-8.45,-6.41
2026,2026-06,2026-05-29,NASDAQ,BeOne Medicines AG ADR,ONC,0,290.5799865722656,-1.59,-8.33,-14.69,18.32,-4.09
2026,2026-06,2026-05-29,NYSE,Oracle Corp,ORCL,0,203.6999969482422,26.22,40.1,0.87,23.06,-26.85
2026,2026-06,2026-05-29,NYSE,Berkshire Hathaway Inc Class B,BRK-B,0,477.4200134277344,0.81,-5.45,-7.08,-5.27,3.86
2026,2026-06,2026-05-29,NASDAQ,Expedia Group Inc,EXPE,0,227.5500030517578,-8.38,5.5,-11.01,36.46,8.54
2026,2026-06,2026-05-29,NASDAQ,Cognizant Technology Solutions Corp,CTSH,0,53.84999847412109,1.8,-16.42,-30.7,-33.51,-26.56
2026,2026-06,2026-05-29,NYSE,Eli Lilly and Co,LLY,0,1126.800048828125,20.56,7.11,4.77,52.75,0.19
2026,2026-06,2026-05-29,NASDAQ,Tower Semiconductor Ltd,TSEM,0,275.5,24.63,120.63,154.83,598.53,10.74
2026,2026-06,2026-05-29,NYSE,Visa Inc,V,0,324.95001220703125,-1.48,1.5,-2.84,-11.02,0.65
2026,2026-06,2026-05-29,NYSE,Taiwan Semiconductor Manufacturing Co Ltd ADR,TSM,0,424.8599853515625,7.27,13.42,45.74,119.77,4.29
2026,2026-06,2026-05-29,NYSE,JPMorgan Chase & Co,JPM,0,296.7300109863281,-5.27,-1.19,-5.22,12.4,11.64
2026,2026-06,2026-05-29,NASDAQ,Super Micro Computer Inc,SMCI,0,41.29999923706055,50.73,27.51,22.01,3.2,-27.71
2026,2026-06,2026-05-29,NYSE,Mastercard Inc,MA,0,493.75,-1.82,-4.54,-10.31,-15.68,-1.2
2026,2026-06,2026-05-29,NYSE,AbbVie Inc,ABBV,0,218.6300048828125,3.46,-5.8,-3.98,17.47,7.83
2026,2026-06,2026-05-29,NYSE,Exxon Mobil Corp,XOM,0,146.9600067138672,-4.78,-3.63,26.78,43.66,-3.81
2026,2026-06,2026-05-29,NYSE,Johnson & Johnson,JNJ,0,230.8000030517578,0.41,-7.1,11.54,48.7,6.1
2026,2026-06,2026-05-29,NYSE,Caterpillar Inc,CAT,0,887.6699829101562,-0.27,19.5,54.17,155.06,12.37
2026,2026-06,2026-05-29,NYSE,Berkshire Hathaway Inc Class A,BRK-A,0,715660.0,0.53,-5.46,-7.07,-5.51,3.78
2026,2026-06,2026-05-29,NYSE,Home Depot Inc,HD,0,321.2099914550781,-2.31,-15.63,-10.01,-12.78,2.3
2026,2026-06,2026-05-29,NYSE,Chevron Corp,CVX,0,183.02999877929688,-5.32,-2.0,21.11,33.89,-3.55
2026,2026-06,2026-05-29,NYSE,Procter & Gamble Co,PG,0,145.91000366210938,-0.8,-12.73,-1.52,-14.12,5.08
2026,2026-06,2026-05-29,NYSE,HSBC Holdings PLC ADR,HSBC,0,92.9499969482422,1.19,-0.23,30.62,56.8,1.97
2026,2026-06,2026-05-29,NYSE,Bank of America Corp,BAC,0,50.77000045776367,-5.03,1.89,-5.37,15.05,12.23
2026,2026-06,2026-05-29,NYSE,Morgan Stanley,MS,0,203.7899932861328,6.93,22.39,20.12,59.17,8.67
2026,2026-06,2026-05-29,NYSE,Dell Technologies Inc,DELL,0,317.04998779296875,51.73,114.11,137.76,184.94,1.63
2026,2026-06,2026-05-29,NYSE,Sumitomo Mitsui Financial Group  Inc ADR,SMFG,0,22.290000915527344,4.99,-0.67,22.34,44.65,9.01
2026,2026-06,2026-05-29,NYSE,Novartis AG ADR,NVS,0,151.39999389648438,2.4,-10.21,16.1,30.79,2.14
2026,2026-06,2026-05-29,NYSE,Coca-Cola Co,KO,0,80.41000366210938,2.09,-1.41,9.97,11.53,1.65
2026,2026-06,2026-05-29,NYSE,General Electric Co,GE,0,320.82000732421875,10.65,-6.26,7.5,30.46,10.1
2026,2026-06,2026-05-29,NYSE,UnitedHealth Group Inc,UNH,0,382.5299987792969,3.25,30.44,16.0,26.7,7.61
2026,2026-06,2026-05-29,NYSE,GE Vernova Inc,GEV,0,996.0,-8.07,14.01,66.06,110.58,6.88
2026,2026-06,2026-05-29,NYSE,Goldman Sachs Group Inc,GS,0,1008.3699951171876,9.16,17.31,22.07,67.94,6.72
2026,2026-06,2026-05-29,NYSE,AstraZeneca PLC,AZN,0,185.3300018310547,-1.09,-11.09,-0.06,27.23,-2.5
2026,2026-06,2026-05-29,NYSE,Shell PLC ADR,SHEL,0,83.83000183105469,-7.54,0.38,13.64,26.59,-5.48
2026,2026-06,2026-05-29,NYSE,Alibaba Group Holding Ltd ADR,BABA,0,126.16000366210938,-4.34,-12.46,-19.8,10.82,-17.4
2026,2026-06,2026-05-29,NYSE,Philip Morris International Inc,PM,0,178.57000732421875,8.18,-4.42,13.39,-1.12,0.74
2026,2026-06,2026-05-29,NYSE,Merck & Co Inc,MRK,0,119.88999938964844,9.81,-3.17,14.37,56.03,0.74
2026,2026-06,2026-05-29,NYSE,International Business Machines Corp,IBM,0,264.2200012207031,14.39,10.0,-14.38,1.99,-11.03
2026,2026-06,2026-05-29,NYSE,Royal Bank of Canada,RY,0,188.88999938964844,4.96,12.95,22.58,49.13,7.07
2026,2026-06,2026-05-29,NYSE,Citigroup Inc,C,0,124.68000030517578,-2.58,13.15,20.35,65.53,15.15
2026,2026-06,2026-05-29,NYSE,Toyota Motor Corp ADR,TM,0,191.83999633789065,-0.4,-20.85,-4.97,0.67,-11.96
2026,2026-06,2026-05-29,NYSE,Arista Networks Inc,ANET,0,155.27000427246094,-10.1,16.31,18.82,79.21,1.71
2026,2026-06,2026-05-29,NYSE,Mitsubishi UFJ Financial Group Inc ADR,MUFG,0,18.81999969482422,4.85,0.97,19.26,33.29,7.8
2026,2026-06,2026-05-29,NYSE,Wells Fargo & Co,WFC,0,76.6500015258789,-6.79,-5.89,-10.72,2.5,8.5
2026,2026-06,2026-05-29,NYSE,RTX Corp,RTX,0,178.9600067138672,1.64,-11.68,2.32,31.13,3.75
2026,2026-06,2026-05-29,NYSE,TotalEnergies SE,TTE,0,87.16999816894531,-5.98,8.5,32.68,48.55,-8.03
2026,2026-06,2026-05-29,NYSE,Verizon Communications Inc,VZ,0,48.0099983215332,-0.04,-4.25,16.78,9.21,-2.26
2026,2026-06,2026-05-29,NYSE,SAP SE ADR,SAP,0,175.4600067138672,3.52,-12.94,-27.42,-42.07,-15.63
2026,2026-06,2026-05-29,NYSE,BHP Group Ltd ADR,BHP,0,87.80000305175781,10.72,7.64,60.42,79.22,-7.49
2026,2026-06,2026-05-29,NYSE,Toronto-Dominion Bank,TD,0,113.33999633789062,5.24,16.41,35.04,64.14,5.2
2026,2026-06,2026-05-29,NYSE,Walt Disney Co,DIS,0,103.7300033569336,-0.02,-2.18,-0.71,-8.24,1.67
2026,2026-06,2026-05-29,NYSE,American Express Co,AXP,0,315.1199951171875,-2.45,2.01,-13.73,7.17,6.73
2026,2026-06,2026-05-29,NYSE,Banco Santander  S.a ADR,SAN,0,12.40999984741211,1.8,0.4,15.66,55.71,8.97
2026,2026-06,2026-05-29,NYSE,Amphenol Corp,APH,0,147.67999267578125,0.28,1.11,4.81,64.22,6.68
2026,2026-06,2026-05-29,NYSE,Thermo Fisher Scientific Inc,TMO,0,487.2200012207031,1.72,-6.5,-17.54,20.95,-4.7
2026,2026-06,2026-05-29,NYSE,McDonald's Corp,MCD,0,277.9700012207031,-5.32,-18.5,-10.86,-11.43,-2.7
2026,2026-06,2026-05-29,NYSE,Boeing Co,BA,0,228.77999877929688,-0.11,0.55,21.05,10.35,-6.25
2026,2026-06,2026-05-29,NYSE,Salesforce Inc,CRM,0,176.1699981689453,-0.2,-9.56,-23.58,-33.61,-19.72
